job_posting_id,job_title,job_title_original,company,country,city,city_clean,remote_type,experience_level,source,salary_min,salary_max,salary_avg,currency,posted_date,year,month,year_month,job_description,description_length,description_truncated,normalized_title,title_similarity,normalization_method,esco_occupation,required_skills,original_skills_list,has_original_skills,n_original_skills,inferred_skills_knn,completed_skills_list,skill_inference_method,has_section9_completed_skills,n_section9_completed_skills,needs_llm_validation,llm_status,llm_validated_skills_list,llm_removed_skills_list,llm_skill_reasons,llm_keep_rate,recommended_skills_list,recommended_skills,final_recommended_skills,recommended_skill_source,final_skill_source,has_recommended_skills,n_recommended_skills,n_final_recommended_skills,recommended_skills_text,salary_band
1594,AI Research Scientist - Language - MRS AI,AI Research Scientist - Language - MRS AI,Meta,United States,Grandview Heights,grandview heights,Unspecified,Mid-level,Adzuna,127000.0,127000.0,127000.0,USD,2026-02-07,2026.0,2.0,2026-02,"Summary: The MRS AI Knowledge team is at the forefront of innovation in content understanding, user understanding, retrieval, and ranking. As a key driver of Meta's app growth, we are committed to revolutionizing recommendation systems by leveraging the latest advancements in AI, including Large Language Models (LLMs) and generative AI. We're dedicated to pushing the boundaries of recommendation systems to deliver exceptional user experiences across Facebook, Instagram, Threads, and more. Requi…",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,"['r', 'computer vision']","['r', 'computer vision']",knn_inference,True,2,True,ok,"['r', 'computer vision']",[],{},1.0,"['r', 'computer vision']","r, computer vision","r, computer vision",llm_validated_with_rescue,llm_validated_with_rescue,True,2,2,"r, computer vision",High
1595,AI Research Scientist - Language - MRS AI,AI Research Scientist - Language - MRS AI,Meta,United States,Nashville,nashville,Unspecified,Mid-level,Adzuna,106000.0,106000.0,106000.0,USD,2026-02-07,2026.0,2.0,2026-02,"Summary: The MRS AI Knowledge team is at the forefront of innovation in content understanding, user understanding, retrieval, and ranking. As a key driver of Meta's app growth, we are committed to revolutionizing recommendation systems by leveraging the latest advancements in AI, including Large Language Models (LLMs) and generative AI. We're dedicated to pushing the boundaries of recommendation systems to deliver exceptional user experiences across Facebook, Instagram, Threads, and more. Requi…",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,"['r', 'computer vision']","['r', 'computer vision']",knn_inference,True,2,True,ok,"['r', 'computer vision']",[],{},1.0,"['r', 'computer vision']","r, computer vision","r, computer vision",llm_validated_with_rescue,llm_validated_with_rescue,True,2,2,"r, computer vision",Medium
1596,AI Research Scientist - Language - MRS AI,AI Research Scientist - Language - MRS AI,Meta,United States,Pierre,pierre,Unspecified,Mid-level,Adzuna,154000.0,154000.0,154000.0,USD,2026-02-07,2026.0,2.0,2026-02,"Summary: The MRS AI Knowledge team is at the forefront of innovation in content understanding, user understanding, retrieval, and ranking. As a key driver of Meta's app growth, we are committed to revolutionizing recommendation systems by leveraging the latest advancements in AI, including Large Language Models (LLMs) and generative AI. We're dedicated to pushing the boundaries of recommendation systems to deliver exceptional user experiences across Facebook, Instagram, Threads, and more. Requi…",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,"['r', 'computer vision']","['r', 'computer vision']",knn_inference,True,2,True,ok,"['r', 'computer vision']",[],{},1.0,"['r', 'computer vision']","r, computer vision","r, computer vision",llm_validated_with_rescue,llm_validated_with_rescue,True,2,2,"r, computer vision",High
1597,AI Research Scientist - Language - MRS AI,AI Research Scientist - Language - MRS AI,Meta,United States,Providence,providence,Unspecified,Mid-level,Adzuna,105000.0,105000.0,105000.0,USD,2026-02-07,2026.0,2.0,2026-02,"Summary: The MRS AI Knowledge team is at the forefront of innovation in content understanding, user understanding, retrieval, and ranking. As a key driver of Meta's app growth, we are committed to revolutionizing recommendation systems by leveraging the latest advancements in AI, including Large Language Models (LLMs) and generative AI. We're dedicated to pushing the boundaries of recommendation systems to deliver exceptional user experiences across Facebook, Instagram, Threads, and more. Requi…",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,"['r', 'computer vision']","['r', 'computer vision']",knn_inference,True,2,True,ok,"['r', 'computer vision']",[],{},1.0,"['r', 'computer vision']","r, computer vision","r, computer vision",llm_validated_with_rescue,llm_validated_with_rescue,True,2,2,"r, computer vision",Medium
1598,AI Research Scientist - Language - MRS AI,AI Research Scientist - Language - MRS AI,Meta,United States,Helena,helena,Unspecified,Mid-level,Adzuna,105000.0,105000.0,105000.0,USD,2026-02-07,2026.0,2.0,2026-02,"Summary: The MRS AI Knowledge team is at the forefront of innovation in content understanding, user understanding, retrieval, and ranking. As a key driver of Meta's app growth, we are committed to revolutionizing recommendation systems by leveraging the latest advancements in AI, including Large Language Models (LLMs) and generative AI. We're dedicated to pushing the boundaries of recommendation systems to deliver exceptional user experiences across Facebook, Instagram, Threads, and more. Requi…",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,"['r', 'computer vision']","['r', 'computer vision']",knn_inference,True,2,True,ok,"['r', 'computer vision']",[],{},1.0,"['r', 'computer vision']","r, computer vision","r, computer vision",llm_validated_with_rescue,llm_validated_with_rescue,True,2,2,"r, computer vision",Medium
1599,AI Research Scientist-Sr. Associate,AI Research Scientist-Sr. Associate,JPMorgan Chase,United States,Grand Central,grand central,Unspecified,Junior,Adzuna,183000.0,183000.0,183000.0,USD,2025-08-02,2025.0,8.0,2025-08,"The Chief Data & Analytics Office (CDAO) at JPMorgan Chase is responsible for accelerating the firm's data and analytics journey. This includes ensuring the quality, integrity, and security of the company's data, as well as leveraging this data to generate insights and drive decision-making. The CDAO is also responsible for developing and implementing solutions that support the firm's commercial goals by harnessing artificial intelligence and machine learning technologies to develop new product…",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,[],[],low_similarity_no_inference,False,0,False,not_validated,[],[],{},,[],,,section9_not_llm_validated,section9_not_llm_validated,False,0,0,,Very High
1600,"AI Research Engineer, FAIR Chemistry","AI Research Engineer, FAIR Chemistry",Meta,United States,SoMa,soma,Unspecified,Mid-level,Adzuna,121000.0,121000.0,121000.0,USD,2026-02-21,2026.0,2.0,2026-02,"Summary: Meta is seeking a researcher to join the Fundamental AI Research (FAIR) team, a research organization focused on advancing the state-of-the-art in AI. In this role, you'll work with world-class researchers at FAIR on fundamental and exploratory research. The team focuses on research in developing learning algorithms with enhanced reasoning, memory and alignment methods. Our current projects span improved learning objectives, self-supervised learning objectives, higher-level reasoning, …",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,"['r', 'computer vision', 'transformers', 'rag']","['r', 'computer vision', 'transformers', 'rag']",knn_inference,True,4,True,ok,"['r', 'transformers']","['computer vision', 'rag']",{},0.5,"['r', 'transformers']","r, transformers","r, transformers",llm_validated_with_rescue,llm_validated_with_rescue,True,2,2,"r, transformers",Medium
1601,"AI Research Engineer, FAIR Chemistry","AI Research Engineer, FAIR Chemistry",Meta,United States,Menlo Park,menlo park,Unspecified,Mid-level,Adzuna,133000.0,133000.0,133000.0,USD,2026-02-21,2026.0,2.0,2026-02,"Summary: Meta is seeking a researcher to join the Fundamental AI Research (FAIR) team, a research organization focused on advancing the state-of-the-art in AI. In this role, you'll work with world-class researchers at FAIR on fundamental and exploratory research. The team focuses on research in developing learning algorithms with enhanced reasoning, memory and alignment methods. Our current projects span improved learning objectives, self-supervised learning objectives, higher-level reasoning, …",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,"['r', 'computer vision', 'transformers', 'rag']","['r', 'computer vision', 'transformers', 'rag']",knn_inference,True,4,True,ok,"['r', 'transformers']","['computer vision', 'rag']",{},0.5,"['r', 'transformers']","r, transformers","r, transformers",llm_validated_with_rescue,llm_validated_with_rescue,True,2,2,"r, transformers",High
1602,"AI Research Scientist, FAIR Chemistry","AI Research Scientist, FAIR Chemistry",Meta,United States,SoMa,soma,Unspecified,Mid-level,Adzuna,107000.0,107000.0,107000.0,USD,2026-02-20,2026.0,2.0,2026-02,"Summary: Meta is seeking Research Scientists to join the Fundamental AI Research (FAIR) Chemistry team. The Chemistry team develops AI-based methods to model the world at the atomic level. Chemistry and materials science applications include energy sustainability, drug discovery and new materials for display technologies. Researchers will drive fundamental methods development to enable predictive and generative AI models across these applications. They will work with an interdisciplinary team o…",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,"['r', 'computer vision', 'transformers']","['r', 'computer vision', 'transformers']",knn_inference,True,3,True,ok,"['r', 'transformers']",['computer vision'],{},0.6666666666666666,"['r', 'transformers']","r, transformers","r, transformers",llm_validated_with_rescue,llm_validated_with_rescue,True,2,2,"r, transformers",Medium
1603,AI Research Manager - Facebook Discovery,AI Research Manager - Facebook Discovery,Meta,United States,Menlo Park,menlo park,Unspecified,Management,Adzuna,160000.0,160000.0,160000.0,USD,2026-02-20,2026.0,2.0,2026-02,"Summary: We are seeking a visionary and experienced technical leader to join our AI research and development teams focused on advancing the next generation of artificial intelligence technologies. This role involves leading multidisciplinary teams to drive innovation in large language models, on-device AI, and/or AI-powered wearable experiences. Required Skills: AI Research Manager - Facebook Discovery Responsibilities: 1. Be hands-on supporting and leading teams of software engineers, research…",500,True,Product / Management,1.0,rule,ict project manager,,[],False,0,"['aws', 'azure', 'rag']","['aws', 'azure', 'rag']",knn_inference,True,3,True,ok,"['aws', 'azure', 'rag']",[],{},1.0,"['aws', 'azure', 'rag']","aws, azure, rag","aws, azure, rag",llm_validated_with_rescue,llm_validated_with_rescue,True,3,3,"aws, azure, rag",High
1604,Foundational AI Research Scientist - FAIR,Foundational AI Research Scientist - FAIR,Meta,United States,Grand Central,grand central,Unspecified,Mid-level,Adzuna,143000.0,143000.0,143000.0,USD,2025-12-23,2025.0,12.0,2025-12,"Summary: Meta is seeking Research Scientists to join its Fundamental AI Research (FAIR) organization, focused on making significant advances in AI. The team is focused on industrial leading research on building new architectures and training paradigms to push the frontier of advanced machine intelligence. Individuals in this role are expected to be recognized experts in identified research areas such as artificial intelligence, machine learning, computational statistics, and applied mathematics…",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,"['r', 'computer vision', 'transformers']","['r', 'computer vision', 'transformers']",knn_inference,True,3,True,ok,"['r', 'computer vision', 'transformers']",[],{},1.0,"['r', 'computer vision', 'transformers']","r, computer vision, transformers","r, computer vision, transformers",llm_validated_with_rescue,llm_validated_with_rescue,True,3,3,"r, computer vision, transformers",High
1605,Foundational AI Research Scientist - FAIR,Foundational AI Research Scientist - FAIR,Meta,United States,Menlo Park,menlo park,Unspecified,Mid-level,Adzuna,137000.0,137000.0,137000.0,USD,2026-02-20,2026.0,2.0,2026-02,"Summary: Meta is seeking Research Scientists to join its Fundamental AI Research (FAIR) organization, focused on making significant advances in AI. The team is focused on industrial leading research on building new architectures and training paradigms to push the frontier of advanced machine intelligence. Individuals in this role are expected to be recognized experts in identified research areas such as artificial intelligence, machine learning, computational statistics, and applied mathematics…",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,"['r', 'computer vision', 'transformers']","['r', 'computer vision', 'transformers']",knn_inference,True,3,True,ok,"['r', 'computer vision', 'transformers']",[],{},1.0,"['r', 'computer vision', 'transformers']","r, computer vision, transformers","r, computer vision, transformers",llm_validated_with_rescue,llm_validated_with_rescue,True,3,3,"r, computer vision, transformers",High
1606,"AI Research Scientist, CoreML - Monetization","AI Research Scientist, CoreML - Monetization",Meta,United States,Grand Central,grand central,Unspecified,Mid-level,Adzuna,238000.0,238000.0,238000.0,USD,2026-01-09,2026.0,1.0,2026-01,"Summary: Meta's Monetization pillar is at the cutting edge of delivering highly personalized ads that create maximum value for both users and advertisers. Within this pillar, the Ranking & AI (RAI) Research team drives state-of-the-art research initiatives, focusing on high-impact, high-risk projects-true moonshots-with the potential to redefine Meta's monetization strategies. By consistently pushing the boundaries of what's possible, we deliver breakthrough innovations that not only advance Me…",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,[],[],low_similarity_no_inference,False,0,False,not_validated,[],[],{},,[],,,section9_not_llm_validated,section9_not_llm_validated,False,0,0,,Very High
1607,"AI Research Scientist, CoreML - Monetization","AI Research Scientist, CoreML - Monetization",Meta,United States,Bellevue,bellevue,Unspecified,Mid-level,Adzuna,232000.0,232000.0,232000.0,USD,2026-01-09,2026.0,1.0,2026-01,"Summary: Meta's Monetization pillar is at the cutting edge of delivering highly personalized ads that create maximum value for both users and advertisers. Within this pillar, the Ranking & AI (RAI) Research team drives state-of-the-art research initiatives, focusing on high-impact, high-risk projects-true moonshots-with the potential to redefine Meta's monetization strategies. By consistently pushing the boundaries of what's possible, we deliver breakthrough innovations that not only advance Me…",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,[],[],low_similarity_no_inference,False,0,False,not_validated,[],[],{},,[],,,section9_not_llm_validated,section9_not_llm_validated,False,0,0,,Very High
1608,"AI Research Scientist, CoreML - Monetization","AI Research Scientist, CoreML - Monetization",Meta,United States,Sunnyvale,sunnyvale,Unspecified,Mid-level,Adzuna,245000.0,245000.0,245000.0,USD,2026-02-20,2026.0,2.0,2026-02,"Summary: Meta's Monetization pillar is at the cutting edge of delivering highly personalized ads that create maximum value for both users and advertisers. Within this pillar, the Ranking & AI (RAI) Research team drives state-of-the-art research initiatives, focusing on high-impact, high-risk projects-true moonshots-with the potential to redefine Meta's monetization strategies. By consistently pushing the boundaries of what's possible, we deliver breakthrough innovations that not only advance Me…",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,[],[],low_similarity_no_inference,False,0,False,not_validated,[],[],{},,[],,,section9_not_llm_validated,section9_not_llm_validated,False,0,0,,Very High
1609,"AI Research Scientist, FAIR Chemistry","AI Research Scientist, FAIR Chemistry",Meta,United States,Menlo Park,menlo park,Unspecified,Mid-level,Adzuna,119000.0,119000.0,119000.0,USD,2026-02-21,2026.0,2.0,2026-02,"Summary: Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a futur…",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,"['r', 'rag']","['r', 'rag']",knn_inference,True,2,True,ok,"['r', 'rag']",[],{},1.0,"['r', 'rag']","r, rag","r, rag",llm_validated_with_rescue,llm_validated_with_rescue,True,2,2,"r, rag",Medium
1610,AI Research Scientist - Speech and Language,AI Research Scientist - Speech and Language,Meta,United States,Redmond,redmond,Unspecified,Mid-level,Adzuna,76000.0,76000.0,76000.0,USD,2026-02-21,2026.0,2.0,2026-02,"Summary: Reality Labs Research is Meta's innovation engine for next-generation AR/VR, AI, and wearable technologies. Our Audio team pioneers research and development at the intersection of sound, machine learning, and human experience-enabling new ways for people to connect, communicate, and collaborate.We are seeking a technically skilled GenAI scientist to join our team focused on Large Language Model (LLM) agents and model post-training, with a particular emphasis on speech and language proc…",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,"['r', 'computer vision', 'transformers']","['r', 'computer vision', 'transformers']",knn_inference,True,3,True,ok,"['r', 'transformers']",['computer vision'],{},0.6666666666666666,"['r', 'transformers']","r, transformers","r, transformers",llm_validated_with_rescue,llm_validated_with_rescue,True,2,2,"r, transformers",Low
1611,AI Research Engineering Sr Manager,AI Research Engineering Sr Manager,Lockheed Martin,United States,Littleton,littleton,Unspecified,Senior,Adzuna,184000.0,184000.0,184000.0,USD,2026-01-28,2026.0,1.0,2026-01,"Description: The coolest jobs on this planet or any other are with Lockheed Martin Space\. At the dawn of a new space age, Lockheed Martin is a pioneer, partner, innovator and builder\. Our amazing people are on a mission to make a difference in the world and every single day we use our unique skills and experiences to create, design and build solutions to some of the worlds' hardest engineering problems\. Do you want to be part of a culture that inspires employees to think big, perform with ex…",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,"['rag', 'computer vision', 'r', 'python']","['rag', 'computer vision', 'r', 'python']",knn_inference,True,4,True,ok,"['computer vision', 'r', 'python']",['rag'],{},0.75,"['computer vision', 'r', 'python']","computer vision, r, python","computer vision, r, python",llm_validated_with_rescue,llm_validated_with_rescue,True,3,3,"computer vision, r, python",Very High
1612,AI Research Scientist (AI Agents) - Senior Associate,AI Research Scientist (AI Agents) - Senior Associate,JPMorgan Chase,United States,Grand Central,grand central,Unspecified,Junior,Adzuna,231000.0,231000.0,231000.0,USD,2025-11-11,2025.0,11.0,2025-11,"The Chief Data & Analytics Office (CDAO) at JPMorgan Chase is responsible for accelerating the firm's data and analytics journey. This includes ensuring the quality, integrity, and security of the company's data, as well as leveraging this data to generate insights and drive decision-making. The CDAO is also responsible for developing and implementing solutions that support the firm's commercial goals by harnessing artificial intelligence and machine learning technologies to develop new product…",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,"['computer vision', 'openai', 'r', 'rag']","['computer vision', 'openai', 'r', 'rag']",knn_inference,True,4,True,ok,"['r', 'rag']","['computer vision', 'openai']",{},0.5,"['r', 'rag', 'openai']","r, rag, openai","r, rag, openai",llm_validated_with_rescue,llm_validated_with_rescue,True,3,3,"r, rag, openai",Very High
1613,AI Researcher,AI Researcher,Vatic Labs,United States,New York City,new york city,Unspecified,Mid-level,Adzuna,175000.0,250000.0,212500.0,USD,2025-01-27,2025.0,1.0,2025-01,"As an AI Researcher at Vatic Labs, you will research and develop innovative AI-driven quantitative trading strategies. You will explore vast amounts of market and alternative data, inventing and applying a new generation of state-of-the-art technologies that are inspired by large language models, deep neural networks, transformers, and advanced prompt engineering methods (e.g. GPT-4) to discover and capitalize on trading opportunities. The nature of the problems we work on is challenging, hence…",500,True,Research Scientist,1.0,rule,research engineer,Transformers,['transformers'],True,1,[],['transformers'],original,True,1,False,not_validated,[],[],{},0.0,['transformers'],transformers,transformers,original,original,True,1,1,transformers,Very High
1614,AI Researcher,AI Researcher,Gimlet Labs,United States,San Francisco,san francisco,Unspecified,Mid-level,Adzuna,150000.0,350000.0,250000.0,USD,2025-08-08,2025.0,8.0,2025-08,"Gimlet Labs is building the foundation for the next generation of AI applications. As generative AI workloads rapidly scale, inference efficiency is becoming the critical bottleneck. Gimlet is redefining AI inference from the ground up, combining cutting-edge research with an integrated hardware-software stack that delivers breakthrough performance, efficiency, and model quality. Gimlet pairs its inference stack with a seamless developer experience, allowing users to deploy, manage, and monitor…",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,"['rag', 'openai', 'r', 'computer vision']","['rag', 'openai', 'r', 'computer vision']",knn_inference,True,4,True,ok,"['r', 'computer vision']","['openai', 'rag']",{},0.5,"['r', 'computer vision', 'rag', 'openai']","r, computer vision, rag, openai","r, computer vision, rag, openai",llm_validated_with_rescue,llm_validated_with_rescue,True,4,4,"r, computer vision, rag, openai",Very High
1615,AI Researcher,AI Researcher,Mercor,United States,San Francisco,san francisco,Unspecified,Mid-level,Adzuna,200000.0,300000.0,250000.0,USD,2025-10-17,2025.0,10.0,2025-10,"About Mercor Mercor is at the intersection of labor markets and AI research. We partner with leading AI labs and enterprises to provide the human intelligence essential to AI development. Our vast talent network trains frontier AI models in the same way teachers teach students: by sharing knowledge, experience, and context that can't be captured in code alone. Today, more than 30,000 experts in our network collectively earn over $2 million a day. Mercor is creating a new category of work where …",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,"['computer vision', 'transformers', 'python', 'r', 'rag']","['computer vision', 'transformers', 'python', 'r', 'rag']",knn_inference,True,5,True,ok,"['computer vision', 'transformers', 'python', 'r', 'rag']",[],{},1.0,"['computer vision', 'transformers', 'python', 'r', 'rag']","computer vision, transformers, python, r, rag","computer vision, transformers, python, r, rag",llm_validated_with_rescue,llm_validated_with_rescue,True,5,5,"computer vision, transformers, python, r, rag",Very High
1616,AI Researcher,AI Researcher,hum.ai,United States,San Francisco,san francisco,Unspecified,Mid-level,Adzuna,193000.0,193000.0,193000.0,USD,2025-07-29,2025.0,7.0,2025-07,"AI Researcher Location: San Francisco About Hum.ai Hum.ai is building planetary superintelligence. Backed by top funds, we’ve raised $10M and are now heads down building. Join us at the cutting edge, where we’re scaling generative transformer diffusion models, designing next-gen benchmarks, and engineering foundation models that go far beyond LLMs. You’ll be at the core of a moonshot journey to define what’s next in agentic AI and frontier model capabilities. We are looking for an experienced A…",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,"['rag', 'openai', 'computer vision']","['rag', 'openai', 'computer vision']",knn_inference,True,3,True,ok,"['rag', 'computer vision']",['openai'],{},0.6666666666666666,"['rag', 'computer vision', 'openai']","rag, computer vision, openai","rag, computer vision, openai",llm_validated_with_rescue,llm_validated_with_rescue,True,3,3,"rag, computer vision, openai",Very High
1617,AI Researcher,AI Researcher,Hudson River Trading,United States,Seattle,seattle,Unspecified,Mid-level,Adzuna,189000.0,189000.0,189000.0,USD,2025-07-03,2025.0,7.0,2025-07,"Hudson River Trading (HRT) is hiring an AI Researcher to join the HAIL team. HAIL (HRT AI Labs) is the team at HRT responsible for developing and maintaining our most powerful models, which are used by our trading teams to drive a significant fraction of our trading. We are building and deploying ""foundation models for markets"", that ingest and train on vast amounts of market data, to make predictions about future market state. We are seeking experienced AI researchers to join our team to accel…",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,[],[],low_similarity_no_inference,False,0,False,not_validated,[],[],{},,[],,,section9_not_llm_validated,section9_not_llm_validated,False,0,0,,Very High
1618,AI Researcher,AI Researcher,AGI,United States,San Francisco,san francisco,Unspecified,Mid-level,Adzuna,221000.0,221000.0,221000.0,USD,2025-08-18,2025.0,8.0,2025-08,"Think Different. Build the Future.  Our Mission Build everyday AGI. Trustworthy, consumer-grade agents that redefine human–AI collaboration for millions. Software shouldn’t wait for commands; it should partner with you, amplifying what you can do every single day. Why AGI, Inc. We’re a stealth team of elite founders and AI researchers, with backgrounds spanning Stanford, OpenAI, and DeepMind . We’re industry leaders in mobile and computer-use agents, bringing these capabilities to consumer scal…",500,True,Research Scientist,1.0,rule,research engineer,OpenAI,['openai'],True,1,[],['openai'],original,True,1,False,not_validated,[],[],{},0.0,['openai'],openai,openai,original,original,True,1,1,openai,Very High
1619,AI Researcher,AI Researcher,Perplexity,United States,San Francisco,san francisco,Unspecified,Mid-level,Adzuna,210000.0,470000.0,340000.0,USD,2025-11-17,2025.0,11.0,2025-11,"Perplexity is seeking top-tier AI Research Scientists and Engineers to advance our AI products and capabilities. We're building the future of AI-powered search and agent experiences through our Sonar models, Deep Research Agent, Comet Agent, and Search products. Join us in creating SOTA experiences that handle hundreds of millions of queries and continue to scale rapidly. Team Structure Depending on your interests and expertise, you'll work on one of three specialized teams: 1. Core Research Te…",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,"['rag', 'computer vision', 'transformers', 'openai']","['rag', 'computer vision', 'transformers', 'openai']",knn_inference,True,4,True,ok,['transformers'],"['computer vision', 'openai', 'rag']",{},0.25,"['transformers', 'rag', 'openai']","transformers, rag, openai","transformers, rag, openai",llm_validated_with_rescue,llm_validated_with_rescue,True,3,3,"transformers, rag, openai",Very High
1620,AI Researcher,AI Researcher,Cisco Systems,United States,Boulder,boulder,Unspecified,Mid-level,Adzuna,250000.0,325000.0,287500.0,USD,2026-01-25,2026.0,1.0,2026-01,"The application window is expected to close on: 03/02/2026 Job posting may be removed earlier if the position is filled or if a sufficient number of applications are received . The application window is expected to close on 2/1/2026. Job posting may be removed earlier if the position is filled or if a sufficient number of applications are received. A strong preference will be given to candidates based in the Bay Area Metro region; however, qualified candidates in other U.S. locations may also b…",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,[],[],low_similarity_no_inference,False,0,False,not_validated,[],[],{},,[],,,section9_not_llm_validated,section9_not_llm_validated,False,0,0,,Very High
1621,AI Researcher,AI Researcher,Rogo,United States,New York City,new york city,Unspecified,Mid-level,Adzuna,115000.0,115000.0,115000.0,USD,2025-05-05,2025.0,5.0,2025-05,"Why Rogo At Rogo, we are building Wall Street's first true AI analyst. Our mission is to empower finance professionals at the world’s top investment banks, private equity funds, and investment firms with AI that delivers unparalleled speed, accuracy, and insight. We are not just improving financial workflows; we are redefining them from the ground up. This is a unique opportunity to join a generational company at a key inflection point. With a rapidly growing client base, proven product-market …",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,"['rag', 'openai', 'computer vision', 'transformers']","['rag', 'openai', 'computer vision', 'transformers']",knn_inference,True,4,True,ok,['transformers'],"['computer vision', 'openai', 'rag']",{},0.25,['transformers'],transformers,transformers,llm_validated_with_rescue,llm_validated_with_rescue,True,1,1,transformers,Medium
1622,AI Researcher,AI Researcher,Cisco Systems,United States,San Jose,san jose,Unspecified,Mid-level,Adzuna,181000.0,235000.0,208000.0,USD,2026-02-04,2026.0,2.0,2026-02,"The application window is expected to close on: Job posting may be removed earlier if the position is filled or if a sufficient number of applications are received . Meet the team Our team is dedicated to securing artificial intelligence (AI) systems that power critical applications. We focus on identifying and mitigating adversarial threats, data poisoning, and misuse to ensure AI safety and trustworthiness. The team is composed of experienced researchers and engineers who collaborate in a dyn…",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,"['computer vision', 'r', 'openai', 'rag']","['computer vision', 'r', 'openai', 'rag']",knn_inference,True,4,True,ok,"['r', 'openai', 'rag']",['computer vision'],{},0.75,"['r', 'openai', 'rag']","r, openai, rag","r, openai, rag",llm_validated_with_rescue,llm_validated_with_rescue,True,3,3,"r, openai, rag",Very High
1623,AI Research Engineering Sr Manager with Security Clearance,AI Research Engineering Sr Manager with Security Clearance,Lockheed Martin,United States,Littleton,littleton,Unspecified,Senior,Adzuna,179000.0,179000.0,179000.0,USD,2026-02-21,2026.0,2.0,2026-02,"Job Number 715770BR Description:The coolest jobs on this planet or any other are with Lockheed Martin Space. At the dawn of a new space age, Lockheed Martin is a pioneer, partner, innovator and builder. Our amazing people are on a mission to make a difference in the world and every single day we use our unique skills and experiences to create, design and build solutions to some of the worlds' hardest engineering problems. Do you want to be part of a culture that inspires employees to think big,…",500,True,Research Scientist,1.0,rule,research engineer,,[],False,0,[],[],low_similarity_no_inference,False,0,False,not_validated,[],[],{},,[],,,section9_not_llm_validated,section9_not_llm_validated,False,0,0,,Very High
1624,Full Spectrum Cyber AI Researcher with Security Clearance,Full Spectrum Cyber AI Researcher with Security Clearance,Leidos,United States,Herndon,herndon,Unspecified,Mid-level,Adzuna,164000.0,164000.0,164000.0,USD,2026-02-21,2026.0,2.0,2026-02,"R-00175462 Description The Leidos Cyber Accelerator is seeking a hands-on applied researcher to design, execute, and automate real-world offensive security assessments while advancing ML-driven approaches to penetration testing. You will perform end-to-end automation of pentesting/red teaming (scoping → exploitation → post-exploitation → reporting), build repeatable tooling and test harnesses, and explore machine learning and reinforcement learning (RL) techniques for improving attack planning,…",500,True,Research Scientist,1.0,rule,research engineer,R,['r'],True,1,[],['r'],original,True,1,False,not_validated,[],[],{},0.0,['r'],r,r,original,original,True,1,1,r,High
