job_title,company,country,city,salary_min,salary_max,currency,remote_type,experience_level,required_skills,posted_date,source,job_description,salary_avg,description_length,salary_missing,skills_missing,company_missing,posted_date_missing,description_truncated,city_is_invalid,remote_type_clean,experience_level_clean,text_for_analysis,salary_band,seniority_score,job_category,is_remote,is_hybrid,is_onsite,has_original_skills,original_skills_list,inferred_skills_existing_data,skills_source,similarity_text,inferred_skills_knn,knn_similarity,llm_skills
AI Engineer,Motion Recruitment Partners,United States,Concord,134000.0,134000.0,USD,Hybrid,Mid-level,,2026-02-12,Adzuna,"AI Engineer CONCORD, California Hybrid Contract $79.81/hr - $87.47/hr Outstanding long-term contract opportunity! A well-known Financial Services Company is looking for an AI Engineer in Concord, CA (Hybrid). Work with the brightest minds at one of the largest financial institutions in the world. This is a long-term contract opportunity that includes a competitive benefit package! Our client has been around for over 150 years and is continuously innovating in today's digital age. If you want to…",134000.0,500,False,True,False,False,True,False,Hybrid,Mid-level,"AI Engineer AI Engineer CONCORD, California Hybrid Contract $79.81/hr - $87.47/hr Outstanding long-term contract opportunity! A well-known Financial Services Company is looking for an AI Engineer in Concord, CA (Hybrid). Work with the brightest minds at one of the largest financial institutions in the world. This is a long-term contract opportunity that includes a competitive benefit package! Our client has been around for over 150 years and is continuously innovating in today's digital age. If you want to…",High,2,AI Engineer,False,True,False,False,[],"['python', 'rag', 'azure', 'nlp', 'openai']",inferred_from_category,"AI Engineer AI Engineer CONCORD, California Hybrid Contract $79.81/hr - $87.47/hr Outstanding long-term contract opportunity! A well-known Financial Services Company is looking for an AI Engineer in Concord, CA (Hybrid). Work with the brightest minds at one of the largest financial institutions in the world. This is a long-term contract opportunity that includes a competitive benefit package! Our client has been around for over 150 years and is continuously innovating in today's digital age. If you want to…","['python', 'azure', 'sql', 'rag']",0.2160962674974749,"['python', 'azure', 'sql']"
AI Engineer,Leidos,United States,Redstone Arsenal,128000.0,128000.0,USD,Unspecified,Mid-level,,2026-02-21,Adzuna,"Description At Leidos,you'llcontribute to AI solutions that serve critical national and global missions-ranging from defense and intelligence tohealthcare, energy, and space exploration. Our work emphasizes Trusted Mission AI: systems that are transparent, ethical, resilient, andaccountable.You'llcollaborate with multidisciplinary teams to transition AI research into operational environments where accuracy, security,and reliability are non-negotiable. Joining Leidos means applying yourexpertise…",128000.0,500,False,True,False,False,True,False,Unspecified,Mid-level,"AI Engineer Description At Leidos,you'llcontribute to AI solutions that serve critical national and global missions-ranging from defense and intelligence tohealthcare, energy, and space exploration. Our work emphasizes Trusted Mission AI: systems that are transparent, ethical, resilient, andaccountable.You'llcollaborate with multidisciplinary teams to transition AI research into operational environments where accuracy, security,and reliability are non-negotiable. Joining Leidos means applying yourexpertise…",High,2,AI Engineer,False,False,False,False,[],"['python', 'rag', 'azure', 'nlp', 'openai']",inferred_from_category,"AI Engineer Description At Leidos,you'llcontribute to AI solutions that serve critical national and global missions-ranging from defense and intelligence tohealthcare, energy, and space exploration. Our work emphasizes Trusted Mission AI: systems that are transparent, ethical, resilient, andaccountable.You'llcollaborate with multidisciplinary teams to transition AI research into operational environments where accuracy, security,and reliability are non-negotiable. Joining Leidos means applying yourexpertise…","['computer vision', 'aws', 'r']",0.14509085200633742,"['computer vision', 'aws', 'r']"
AI Engineer,"CGI Technologies and Solutions, Inc.",United States,Lafayette,158000.0,158000.0,USD,Unspecified,Mid-level,,2026-02-03,Adzuna,"AI Engineer Category: Analytics and Emerging Digital Technologies Main location: United States, Louisiana, Lafayette Position ID: J0126-2458 Employment Type: Full Time Position Description: Join a transformative federal technology initiative and help build AI-driven solutions that modernize mission-critical systems! As an AI Engineer, you'll design and deploy machine learning models, integrate AI workflows into enterprise applications, and enable automation at scale. If you're passionate about …",158000.0,500,False,True,False,False,True,False,Unspecified,Mid-level,"AI Engineer AI Engineer Category: Analytics and Emerging Digital Technologies Main location: United States, Louisiana, Lafayette Position ID: J0126-2458 Employment Type: Full Time Position Description: Join a transformative federal technology initiative and help build AI-driven solutions that modernize mission-critical systems! As an AI Engineer, you'll design and deploy machine learning models, integrate AI workflows into enterprise applications, and enable automation at scale. If you're passionate about …",Very High,2,AI Engineer,False,False,False,False,[],"['python', 'rag', 'azure', 'nlp', 'openai']",inferred_from_category,"AI Engineer AI Engineer Category: Analytics and Emerging Digital Technologies Main location: United States, Louisiana, Lafayette Position ID: J0126-2458 Employment Type: Full Time Position Description: Join a transformative federal technology initiative and help build AI-driven solutions that modernize mission-critical systems! As an AI Engineer, you'll design and deploy machine learning models, integrate AI workflows into enterprise applications, and enable automation at scale. If you're passionate about …","['rag', 'python', 'sql', 'aws', 'spark']",0.2505786001658916,"['python', 'sql', 'r']"
AI Engineer,Zions Bancorporation,United States,Cushing,181000.0,181000.0,USD,Unspecified,Mid-level,,2026-02-13,Adzuna,"Zions Bancorporation's Enterprise Technology and Operations (ETO) team is transforming what it means to work for a financial institution. With a commitment to technology and innovation, we have been providing our community, clients and colleagues the best experience possible for over 150 years. Help us transform our workforce of the future, today. We are seeking a dynamic and visionary AI Engineer to join our newly establishedInnovation Lab. In this pivotal role, you will combine core software …",181000.0,500,False,True,False,False,True,False,Unspecified,Mid-level,"AI Engineer Zions Bancorporation's Enterprise Technology and Operations (ETO) team is transforming what it means to work for a financial institution. With a commitment to technology and innovation, we have been providing our community, clients and colleagues the best experience possible for over 150 years. Help us transform our workforce of the future, today. We are seeking a dynamic and visionary AI Engineer to join our newly establishedInnovation Lab. In this pivotal role, you will combine core software …",Very High,2,AI Engineer,False,False,False,False,[],"['python', 'rag', 'azure', 'nlp', 'openai']",inferred_from_category,"AI Engineer Zions Bancorporation's Enterprise Technology and Operations (ETO) team is transforming what it means to work for a financial institution. With a commitment to technology and innovation, we have been providing our community, clients and colleagues the best experience possible for over 150 years. Help us transform our workforce of the future, today. We are seeking a dynamic and visionary AI Engineer to join our newly establishedInnovation Lab. In this pivotal role, you will combine core software …","['azure', 'python', 'sql']",0.17059070748951943,"['azure', 'python']"
AI Engineer,Janus Henderson Investors,United States,Glendale,139000.0,139000.0,USD,Unspecified,Mid-level,,2026-01-21,Adzuna,"Why work for us? A career at Janus Henderson is more than a job, it's about investing in a brighter future together. Our Mission at Janus Henderson is to help clients define and achieve superior financial outcomes through differentiated insights, disciplined investments, and world-class service. We will do this by protecting and growing our core business, amplifying our strengths and diversifying where we have the right. Our Values are key to driving our success, and are at the heart of everyth…",139000.0,500,False,True,False,False,True,False,Unspecified,Mid-level,"AI Engineer Why work for us? A career at Janus Henderson is more than a job, it's about investing in a brighter future together. Our Mission at Janus Henderson is to help clients define and achieve superior financial outcomes through differentiated insights, disciplined investments, and world-class service. We will do this by protecting and growing our core business, amplifying our strengths and diversifying where we have the right. Our Values are key to driving our success, and are at the heart of everyth…",High,2,AI Engineer,False,False,False,False,[],"['python', 'rag', 'azure', 'nlp', 'openai']",inferred_from_category,"AI Engineer Why work for us? A career at Janus Henderson is more than a job, it's about investing in a brighter future together. Our Mission at Janus Henderson is to help clients define and achieve superior financial outcomes through differentiated insights, disciplined investments, and world-class service. We will do this by protecting and growing our core business, amplifying our strengths and diversifying where we have the right. Our Values are key to driving our success, and are at the heart of everyth…","['rag', 'python', 'r', 'nlp', 'gcp']",0.12375829918570624,"['python', 'r', 'gcp']"
AI Engineer,ThermoFisher Scientific,United States,Wilmington,162000.0,162000.0,USD,Unspecified,Mid-level,,2026-02-19,Adzuna,"Work Schedule Standard (Mon-Fri) Environmental Conditions Office Job Description The Clinical Research Group (CRG) of Thermo Fisher Scientific delivers industry-leading clinical trial services to pharmaceutical, biotechnology, and medical device organizations. CRG Digital is an enterprise-wide digital function dedicated to accelerating CRG's transformation into the most digitally enabled CRO in the industry. CRG Digital leads the strategy, governance, development, and lifecycle management of di…",162000.0,500,False,True,False,False,True,False,Unspecified,Mid-level,"AI Engineer Work Schedule Standard (Mon-Fri) Environmental Conditions Office Job Description The Clinical Research Group (CRG) of Thermo Fisher Scientific delivers industry-leading clinical trial services to pharmaceutical, biotechnology, and medical device organizations. CRG Digital is an enterprise-wide digital function dedicated to accelerating CRG's transformation into the most digitally enabled CRO in the industry. CRG Digital leads the strategy, governance, development, and lifecycle management of di…",Very High,2,AI Engineer,False,False,False,False,[],"['python', 'rag', 'azure', 'nlp', 'openai']",inferred_from_category,"AI Engineer Work Schedule Standard (Mon-Fri) Environmental Conditions Office Job Description The Clinical Research Group (CRG) of Thermo Fisher Scientific delivers industry-leading clinical trial services to pharmaceutical, biotechnology, and medical device organizations. CRG Digital is an enterprise-wide digital function dedicated to accelerating CRG's transformation into the most digitally enabled CRO in the industry. CRG Digital leads the strategy, governance, development, and lifecycle management of di…","['r', 'openai', 'python', 'nlp', 'computer vision']",0.14331892946118896,"['python', 'nlp']"
AI Engineer,Teradata,United States,Augusta,184000.0,184000.0,USD,Unspecified,Mid-level,,2025-12-11,Adzuna,"Our company: At Teradata, we believe that people thrive when empowered with better information. That's why we built the most complete cloud analytics and data platform for AI. By delivering harmonized data, trusted AI, and faster innovation, we uplift and empower our customers-and our customers' customers-to make better, more confident decisions. The world's top companies across every major industry trust Teradata to improve business performance, enrich customer experiences, and fully integrate…",184000.0,500,False,True,False,False,True,False,Unspecified,Mid-level,"AI Engineer Our company: At Teradata, we believe that people thrive when empowered with better information. That's why we built the most complete cloud analytics and data platform for AI. By delivering harmonized data, trusted AI, and faster innovation, we uplift and empower our customers-and our customers' customers-to make better, more confident decisions. The world's top companies across every major industry trust Teradata to improve business performance, enrich customer experiences, and fully integrate…",Very High,2,AI Engineer,False,False,False,False,[],"['python', 'rag', 'azure', 'nlp', 'openai']",inferred_from_category,"AI Engineer Our company: At Teradata, we believe that people thrive when empowered with better information. That's why we built the most complete cloud analytics and data platform for AI. By delivering harmonized data, trusted AI, and faster innovation, we uplift and empower our customers-and our customers' customers-to make better, more confident decisions. The world's top companies across every major industry trust Teradata to improve business performance, enrich customer experiences, and fully integrate…","['rag', 'r', 'nlp', 'python', 'aws']",0.17184408601131518,"['r', 'python', 'aws']"
AI Engineer,Kiewit,United States,Benson,90000.0,90000.0,USD,Unspecified,Mid-level,,2026-01-31,Adzuna,"Requisition ID: 179547 Job Level: Mid Level Home District/Group: DHO Information Technology Group Department: Technology Group Market: Corporate Home Office Employment Type: Full Time Position Overview Kiewit is seeking an AI Engineer to help design, develop, and operate intelligent AI systems that support complex enterprise workflows across the organization. This role focuses on building scalable, reliable, and secure AI-enabled services that integrate with internal platforms, data systems, an…",90000.0,500,False,True,False,False,True,False,Unspecified,Mid-level,"AI Engineer Requisition ID: 179547 Job Level: Mid Level Home District/Group: DHO Information Technology Group Department: Technology Group Market: Corporate Home Office Employment Type: Full Time Position Overview Kiewit is seeking an AI Engineer to help design, develop, and operate intelligent AI systems that support complex enterprise workflows across the organization. This role focuses on building scalable, reliable, and secure AI-enabled services that integrate with internal platforms, data systems, an…",Medium,2,AI Engineer,False,False,False,False,[],"['python', 'rag', 'azure', 'nlp', 'openai']",inferred_from_category,"AI Engineer Requisition ID: 179547 Job Level: Mid Level Home District/Group: DHO Information Technology Group Department: Technology Group Market: Corporate Home Office Employment Type: Full Time Position Overview Kiewit is seeking an AI Engineer to help design, develop, and operate intelligent AI systems that support complex enterprise workflows across the organization. This role focuses on building scalable, reliable, and secure AI-enabled services that integrate with internal platforms, data systems, an…","['r', 'rag', 'azure', 'nlp', 'computer vision']",0.16622954249048227,"['r', 'nlp']"
AI Engineer,Oracle,United States,State House,141000.0,141000.0,USD,Unspecified,Mid-level,,2025-12-23,Adzuna,"Job Description The Customer Success Services team needs an AI Engineer that can design, develop, configure, evaluate, monitor and optimize generative AI and agent solutions for Oracle applications, as well as develop innovative solutions to advance the CSS team's operational capabilities and effectiveness. The ideal candidate will create processes, tools, and tests so that CSS can evaluate and optimize AI responses on customer instances at scale. The candidate will develop monetizable services…",141000.0,500,False,True,False,False,True,False,Unspecified,Mid-level,"AI Engineer Job Description The Customer Success Services team needs an AI Engineer that can design, develop, configure, evaluate, monitor and optimize generative AI and agent solutions for Oracle applications, as well as develop innovative solutions to advance the CSS team's operational capabilities and effectiveness. The ideal candidate will create processes, tools, and tests so that CSS can evaluate and optimize AI responses on customer instances at scale. The candidate will develop monetizable services…",High,2,AI Engineer,False,False,False,False,[],"['python', 'rag', 'azure', 'nlp', 'openai']",inferred_from_category,"AI Engineer Job Description The Customer Success Services team needs an AI Engineer that can design, develop, configure, evaluate, monitor and optimize generative AI and agent solutions for Oracle applications, as well as develop innovative solutions to advance the CSS team's operational capabilities and effectiveness. The ideal candidate will create processes, tools, and tests so that CSS can evaluate and optimize AI responses on customer instances at scale. The candidate will develop monetizable services…","['python', 'transformers', 'nlp', 'azure', 'computer vision']",0.20398047628060623,"['python', 'transformers', 'nlp']"
AI Engineer,Actalent,United States,Centennial,77000.0,77000.0,USD,Unspecified,Mid-level,,2026-02-10,Adzuna,"Job Title: AI EngineerJob Description This position is ideal for an AI/ML Engineer seeking to tackle new and challenging problems. You will be involved in the development of AI/ML algorithms across various disciplines, including object detection/classification, natural language processing, reinforcement learning, and large language models. Our team consists of outstanding researchers and software developers who are keen to mentor and share their expertise. We welcome candidates of all experienc…",77000.0,500,False,True,False,False,True,False,Unspecified,Mid-level,"AI Engineer Job Title: AI EngineerJob Description This position is ideal for an AI/ML Engineer seeking to tackle new and challenging problems. You will be involved in the development of AI/ML algorithms across various disciplines, including object detection/classification, natural language processing, reinforcement learning, and large language models. Our team consists of outstanding researchers and software developers who are keen to mentor and share their expertise. We welcome candidates of all experienc…",Medium,2,AI Engineer,False,False,False,False,[],"['python', 'rag', 'azure', 'nlp', 'openai']",inferred_from_category,"AI Engineer Job Title: AI EngineerJob Description This position is ideal for an AI/ML Engineer seeking to tackle new and challenging problems. You will be involved in the development of AI/ML algorithms across various disciplines, including object detection/classification, natural language processing, reinforcement learning, and large language models. Our team consists of outstanding researchers and software developers who are keen to mentor and share their expertise. We welcome candidates of all experienc…","['nlp', 'fine-tuning']",0.23302923415436705,['nlp']
AI Engineer,Insight Global,United States,Five Points,104000.0,104000.0,USD,Unspecified,Mid-level,,2026-02-13,Adzuna,"Job Description - Design and implement agentic workflows & orchestration logic - Build tool-using agents connected to internal/external systems - Define agent boundaries, permissions, and safety controls - Implement observability, evaluation, and reliability mechanisms - Collaborate with product, platform, and data teams We are a company committed to creating diverse and inclusive environments where people can bring their full, authentic selves to work every day. We are an equal opportunity/aff…",104000.0,500,False,True,False,False,True,False,Unspecified,Mid-level,"AI Engineer Job Description - Design and implement agentic workflows & orchestration logic - Build tool-using agents connected to internal/external systems - Define agent boundaries, permissions, and safety controls - Implement observability, evaluation, and reliability mechanisms - Collaborate with product, platform, and data teams We are a company committed to creating diverse and inclusive environments where people can bring their full, authentic selves to work every day. We are an equal opportunity/aff…",High,2,AI Engineer,False,False,False,False,[],"['python', 'rag', 'azure', 'nlp', 'openai']",inferred_from_category,"AI Engineer Job Description - Design and implement agentic workflows & orchestration logic - Build tool-using agents connected to internal/external systems - Define agent boundaries, permissions, and safety controls - Implement observability, evaluation, and reliability mechanisms - Collaborate with product, platform, and data teams We are a company committed to creating diverse and inclusive environments where people can bring their full, authentic selves to work every day. We are an equal opportunity/aff…","['rag', 'nlp', 'langchain']",0.24499356367760472,['langchain']
AI Engineer,Sutter Health,United States,SoMa,165000.0,165000.0,USD,Unspecified,Mid-level,,2026-01-29,Adzuna,"We are so glad you are interested in joining Sutter Health! Organization: SHSO-Sutter Health System Office-Bay Position Overview: Responsible for developing Sutter Health's analytic data infrastructure. This includes all aspects of how data is ingested, stored, collected, governed, cleansed, accessed, and used. It includes making sure that the data used by the organization is of the highest quality and is made available as soon as possible in a format that allows the business to make critical d…",165000.0,500,False,True,False,False,True,False,Unspecified,Mid-level,"AI Engineer We are so glad you are interested in joining Sutter Health! Organization: SHSO-Sutter Health System Office-Bay Position Overview: Responsible for developing Sutter Health's analytic data infrastructure. This includes all aspects of how data is ingested, stored, collected, governed, cleansed, accessed, and used. It includes making sure that the data used by the organization is of the highest quality and is made available as soon as possible in a format that allows the business to make critical d…",Very High,2,AI Engineer,False,False,False,False,[],"['python', 'rag', 'azure', 'nlp', 'openai']",inferred_from_category,"AI Engineer We are so glad you are interested in joining Sutter Health! Organization: SHSO-Sutter Health System Office-Bay Position Overview: Responsible for developing Sutter Health's analytic data infrastructure. This includes all aspects of how data is ingested, stored, collected, governed, cleansed, accessed, and used. It includes making sure that the data used by the organization is of the highest quality and is made available as soon as possible in a format that allows the business to make critical d…","['python', 'nlp', 'computer vision', 'sql']",0.16474787957267356,"['python', 'sql']"
AI Engineer with Security Clearance,Neuma Consulting LLC,United States,"Washington, D.C.",124000.0,124000.0,USD,Remote,Mid-level,,2026-01-12,Adzuna,"AI Engineer Location: 60% Remote / 40% Onsite (Reston, VA or JB Anacostia–Bolling, Washington, DC) Clearance Required: Active TS/SCI (CI Polygraph preferred) Contract: Defense Intelligence Agency (DIA) | 5-year contract through 2030 About Neuma Consulting At Neuma Consulting LLC, we believe that inspired lives produce inspired solutions. As a minority-owned, mission-driven government consulting firm based in Northern Virginia, we partner with defense and intelligence agencies to revolutionize h…",124000.0,500,False,True,False,False,True,False,Remote,Mid-level,"AI Engineer with Security Clearance AI Engineer Location: 60% Remote / 40% Onsite (Reston, VA or JB Anacostia–Bolling, Washington, DC) Clearance Required: Active TS/SCI (CI Polygraph preferred) Contract: Defense Intelligence Agency (DIA) | 5-year contract through 2030 About Neuma Consulting At Neuma Consulting LLC, we believe that inspired lives produce inspired solutions. As a minority-owned, mission-driven government consulting firm based in Northern Virginia, we partner with defense and intelligence agencies to revolutionize h…",High,2,AI Engineer,True,False,False,False,[],"['python', 'rag', 'azure', 'nlp', 'openai']",inferred_from_category,"AI Engineer with Security Clearance AI Engineer Location: 60% Remote / 40% Onsite (Reston, VA or JB Anacostia–Bolling, Washington, DC) Clearance Required: Active TS/SCI (CI Polygraph preferred) Contract: Defense Intelligence Agency (DIA) | 5-year contract through 2030 About Neuma Consulting At Neuma Consulting LLC, we believe that inspired lives produce inspired solutions. As a minority-owned, mission-driven government consulting firm based in Northern Virginia, we partner with defense and intelligence agencies to revolutionize h…","['aws', 'nlp', 'fine-tuning', 'python', 'azure']",0.18565530820451792,"['aws', 'nlp', 'python']"
